ID,NOMBRE_SHUFFLE,KHI2_DISTRIBUTION_CALC,KHI2_DISTRIBUTION_THEO,KHI2_INDEP_CALC,KHI2_INDEP_THEO
1,1000.0,304.50504,27.2035710295771,409.0537799797491,436.64898505457757
2,1000.0,310.90728000000007,27.2035710295771,367.31036129840186,436.64898505457757
3,1000.0,299.42596000000003,27.2035710295771,366.88845171561843,436.64898505457757
4,1000.0,305.13508,27.2035710295771,362.75278603018603,436.64898505457757
5,1000.0,299.32487999999995,27.2035710295771,355.5322796955623,436.64898505457757
6,2000.0,349.06915999999995,27.2035710295771,376.8776111336505,436.64898505457757
