SHUFFLE_INTERVAL,DIST_VALUE,INDEP_VALUE
2,52.50000000000004,158.20000000000022
2,62.50000000000007,148.3000000000003
2,70.00000000000006,138.40000000000023
2,37.7777777777778,296.80000000000035
2,62.50000000000005,138.40000000000023
2,47.50000000000002,187.9000000000003
2,44.44444444444445,178.00000000000028
2,49.99999999999999,158.20000000000022
2,80.0,148.30000000000035
2,69.99999999999994,128.50000000000023
2,50.00000000000004,187.90000000000032
2,60.000000000000064,158.20000000000024
2,60.00000000000007,178.00000000000023
2,70.00000000000007,178.00000000000017
2,52.50000000000005,148.30000000000032
2,52.50000000000002,168.10000000000034
2,50.00000000000004,257.2000000000004
2,39.44444444444444,267.10000000000036
2,60.00000000000006,158.2000000000002
2,62.500000000000064,178.00000000000028
2,55.00000000000006,158.2000000000002
2,80.00000000000004,108.70000000000013
2,79.99999999999999,118.60000000000015
2,60.00000000000005,168.10000000000034
2,79.99999999999991,118.60000000000018
2,55.00000000000005,178.0000000000002
2,53.75000000000005,267.1000000000002
2,62.500000000000064,168.10000000000022
2,53.333333333333385,187.90000000000018
2,79.99999999999999,118.60000000000014
2,47.50000000000005,168.10000000000008
2,70.00000000000001,138.4000000000002
2,43.333333333333364,217.6000000000003
2,35.833333333333336,178.00000000000023
2,80.00000000000004,118.60000000000014
2,63.3333333333334,148.3000000000002
2,72.50000000000007,148.30000000000013
2,80.00000000000009,108.70000000000013
2,53.33333333333338,138.4000000000002
2,62.500000000000064,118.60000000000012
2,72.50000000000004,118.60000000000012
2,70.0,128.5000000000001
2,80.00000000000007,138.39999999999998
2,70.00000000000007,108.70000000000013
2,55.00000000000006,178.00000000000017
2,70.00000000000004,138.40000000000018
2,62.50000000000007,138.40000000000018
2,72.50000000000004,138.40000000000018
2,79.99999999999999,98.80000000000018
2,55.000000000000036,178.00000000000017
2,70.00000000000007,128.50000000000017
2,62.50000000000006,108.7000000000002
2,80.0,108.70000000000014
2,80.00000000000004,138.40000000000023
2,89.99999999999996,118.60000000000015
2,50.00000000000002,178.00000000000034
2,62.500000000000064,118.60000000000002
2,70.00000000000007,118.6000000000002
2,63.33333333333338,168.10000000000025
2,79.99999999999999,128.50000000000026
2,53.33333333333338,178.00000000000028
2,70.00000000000009,118.60000000000022
2,70.0,118.6000000000002
2,62.50000000000008,128.5000000000002
2,53.333333333333385,178.00000000000023
2,65.00000000000006,138.4000000000002
2,79.99999999999997,108.70000000000005
2,89.99999999999994,118.60000000000024
2,80.00000000000001,108.7000000000001
2,62.50000000000005,148.30000000000032
2,55.00000000000008,158.2000000000002
2,79.99999999999999,128.50000000000026
2,65.00000000000009,168.10000000000005
2,80.00000000000011,118.60000000000012
2,62.500000000000064,158.20000000000016
2,53.33333333333339,178.0000000000003
2,70.00000000000007,108.70000000000019
2,55.00000000000006,138.40000000000018
2,70.0000000000001,148.30000000000024
2,53.3333333333334,168.10000000000005
2,79.99999999999997,118.60000000000022
2,80.00000000000003,88.90000000000009
2,89.99999999999993,108.70000000000034
2,80.00000000000004,98.8000000000001
3,65.00000000000004,138.4000000000002
3,72.50000000000004,148.30000000000007
3,70.00000000000007,138.40000000000032
3,60.00000000000008,187.90000000000035
3,52.50000000000004,158.20000000000022
3,55.83333333333338,158.20000000000036
3,70.0000000000001,138.40000000000012
3,72.50000000000009,148.30000000000015
3,55.00000000000006,187.9000000000004
3,89.99999999999994,128.50000000000023
3,62.50000000000007,148.30000000000032
3,80.00000000000003,128.5000000000001
3,54.44444444444447,237.40000000000006
3,80.00000000000004,148.30000000000018
3,70.00000000000007,128.50000000000023
3,60.000000000000064,148.30000000000018
3,52.50000000000004,158.20000000000022
3,62.50000000000007,148.3000000000003
3,70.00000000000006,138.40000000000023
3,37.7777777777778,296.80000000000035
3,62.50000000000005,138.40000000000023
3,47.50000000000002,187.9000000000003
3,44.44444444444445,178.00000000000028
3,49.99999999999999,158.20000000000022
3,80.0,148.30000000000035
3,69.99999999999994,128.50000000000023
3,50.00000000000004,187.90000000000032
3,60.000000000000064,158.20000000000024
3,60.00000000000007,178.00000000000023
3,70.00000000000007,178.00000000000017
3,52.50000000000005,148.30000000000032
3,52.50000000000002,168.10000000000034
3,50.00000000000004,257.2000000000004
3,39.44444444444444,267.10000000000036
3,60.00000000000006,158.2000000000002
3,62.500000000000064,178.00000000000028
3,55.00000000000006,158.2000000000002
3,80.00000000000004,108.70000000000013
3,79.99999999999999,118.60000000000015
3,60.00000000000005,168.10000000000034
3,79.99999999999991,118.60000000000018
3,55.00000000000005,178.0000000000002
3,53.75000000000005,267.1000000000002
3,62.500000000000064,168.10000000000022
3,53.333333333333385,187.90000000000018
3,79.99999999999999,118.60000000000014
3,47.50000000000005,168.10000000000008
3,70.00000000000001,138.4000000000002
3,43.333333333333364,217.6000000000003
3,35.833333333333336,178.00000000000023
3,80.00000000000004,118.60000000000014
3,63.3333333333334,148.3000000000002
3,72.50000000000007,148.30000000000013
3,80.00000000000009,108.70000000000013
3,53.33333333333338,138.4000000000002
3,62.500000000000064,118.60000000000012
3,72.50000000000004,118.60000000000012
3,70.0,128.5000000000001
3,80.00000000000007,138.39999999999998
3,70.00000000000007,108.70000000000013
3,55.00000000000006,178.00000000000017
3,70.00000000000004,138.40000000000018
3,62.50000000000007,138.40000000000018
3,72.50000000000004,138.40000000000018
3,79.99999999999999,98.80000000000018
3,55.000000000000036,178.00000000000017
3,70.00000000000007,128.50000000000017
3,62.50000000000006,108.7000000000002
3,80.0,108.70000000000014
3,80.00000000000004,138.40000000000023
3,89.99999999999996,118.60000000000015
3,50.00000000000002,178.00000000000034
3,62.500000000000064,118.60000000000002
3,70.00000000000007,118.6000000000002
3,63.33333333333338,168.10000000000025
3,79.99999999999999,128.50000000000026
3,53.33333333333338,178.00000000000028
3,70.00000000000009,118.60000000000022
3,70.0,118.6000000000002
3,62.50000000000008,128.5000000000002
3,53.333333333333385,178.00000000000023
3,65.00000000000006,138.4000000000002
3,79.99999999999997,108.70000000000005
3,89.99999999999994,118.60000000000024
3,80.00000000000001,108.7000000000001
3,62.50000000000005,148.30000000000032
3,55.00000000000008,158.2000000000002
3,79.99999999999999,128.50000000000026
3,65.00000000000009,168.10000000000005
3,80.00000000000011,118.60000000000012
3,62.500000000000064,158.20000000000016
3,53.33333333333339,178.0000000000003
3,70.00000000000007,108.70000000000019
3,55.00000000000006,138.40000000000018
3,70.0000000000001,148.30000000000024
3,53.3333333333334,168.10000000000005
3,79.99999999999997,118.60000000000022
3,80.00000000000003,88.90000000000009
3,89.99999999999993,108.70000000000034
3,80.00000000000004,98.8000000000001
3,65.00000000000007,138.40000000000023
3,52.50000000000004,158.20000000000024
3,60.00000000000005,158.20000000000005
3,89.99999999999994,98.80000000000014
3,79.99999999999997,98.80000000000013
3,57.50000000000005,158.20000000000022
3,79.99999999999996,108.69999999999999
3,80.0,108.70000000000029
3,80.0,98.80000000000025
3,89.99999999999996,88.9000000000002
3,63.33333333333338,148.30000000000038
3,70.00000000000004,128.50000000000028
3,72.50000000000004,138.40000000000023
3,53.33333333333335,197.80000000000038
3,80.00000000000001,98.80000000000015
3,70.00000000000011,118.60000000000008
3,79.99999999999994,128.5000000000002
3,89.99999999999994,108.70000000000013
3,55.00000000000005,138.40000000000026
3,60.000000000000064,128.5000000000004
3,70.00000000000003,108.70000000000026
3,89.99999999999991,88.90000000000012
3,80.0,118.60000000000012
3,70.00000000000004,148.30000000000007
3,89.99999999999994,88.90000000000008
3,89.99999999999994,98.8000000000001
3,80.0,98.80000000000004
3,80.00000000000001,108.70000000000007
3,70.00000000000006,108.70000000000019
3,70.0000000000001,148.3000000000002
3,80.00000000000001,98.80000000000017
3,70.0,118.60000000000029
3,89.99999999999996,118.60000000000008
3,89.99999999999997,138.4000000000003
3,60.000000000000085,138.40000000000018
3,53.33333333333336,148.30000000000027
3,79.99999999999997,128.50000000000017
3,89.99999999999991,108.70000000000014
3,70.00000000000004,118.60000000000005
3,62.50000000000009,128.5000000000002
3,72.50000000000004,118.6
3,69.99999999999999,148.30000000000038
3,79.99999999999997,128.50000000000017
3,70.00000000000004,128.50000000000009
3,80.0,98.8000000000001
3,62.500000000000064,118.60000000000016
3,89.99999999999994,98.80000000000004
3,80.00000000000004,98.80000000000017
3,80.00000000000001,118.60000000000016
3,70.00000000000003,128.50000000000003
4,65.00000000000004,138.4000000000002
4,72.50000000000004,148.30000000000007
4,70.00000000000007,138.40000000000032
4,60.00000000000008,187.90000000000035
4,52.50000000000004,158.20000000000022
4,55.83333333333338,158.20000000000036
4,70.0000000000001,138.40000000000012
4,72.50000000000009,148.30000000000015
4,55.00000000000006,187.9000000000004
4,89.99999999999994,128.50000000000023
4,62.50000000000007,148.30000000000032
4,80.00000000000003,128.5000000000001
4,54.44444444444447,237.40000000000006
4,80.00000000000004,148.30000000000018
4,70.00000000000007,128.50000000000023
4,60.000000000000064,148.30000000000018
4,52.50000000000004,158.20000000000022
4,62.50000000000007,148.3000000000003
4,70.00000000000006,138.40000000000023
4,37.7777777777778,296.80000000000035
4,62.50000000000005,138.40000000000023
4,47.50000000000002,187.9000000000003
4,44.44444444444445,178.00000000000028
4,49.99999999999999,158.20000000000022
4,80.0,148.30000000000035
4,69.99999999999994,128.50000000000023
4,50.00000000000004,187.90000000000032
4,60.000000000000064,158.20000000000024
4,60.00000000000007,178.00000000000023
4,70.00000000000007,178.00000000000017
4,52.50000000000005,148.30000000000032
4,52.50000000000002,168.10000000000034
4,50.00000000000004,257.2000000000004
4,39.44444444444444,267.10000000000036
4,60.00000000000006,158.2000000000002
4,62.500000000000064,178.00000000000028
4,55.00000000000006,158.2000000000002
4,80.00000000000004,108.70000000000013
4,79.99999999999999,118.60000000000015
4,60.00000000000005,168.10000000000034
4,79.99999999999991,118.60000000000018
4,55.00000000000005,178.0000000000002
4,53.75000000000005,267.1000000000002
4,62.500000000000064,168.10000000000022
4,53.333333333333385,187.90000000000018
4,79.99999999999999,118.60000000000014
4,47.50000000000005,168.10000000000008
4,70.00000000000001,138.4000000000002
4,43.333333333333364,217.6000000000003
4,35.833333333333336,178.00000000000023
4,80.00000000000004,118.60000000000014
4,63.3333333333334,148.3000000000002
4,72.50000000000007,148.30000000000013
4,80.00000000000009,108.70000000000013
4,53.33333333333338,138.4000000000002
4,62.500000000000064,118.60000000000012
4,72.50000000000004,118.60000000000012
4,70.0,128.5000000000001
4,80.00000000000007,138.39999999999998
4,70.00000000000007,108.70000000000013
4,55.00000000000006,178.00000000000017
4,70.00000000000004,138.40000000000018
4,62.50000000000007,138.40000000000018
4,72.50000000000004,138.40000000000018
4,79.99999999999999,98.80000000000018
4,55.000000000000036,178.00000000000017
4,70.00000000000007,128.50000000000017
4,62.50000000000006,108.7000000000002
4,80.0,108.70000000000014
4,80.00000000000004,138.40000000000023
4,89.99999999999996,118.60000000000015
4,50.00000000000002,178.00000000000034
4,62.500000000000064,118.60000000000002
4,70.00000000000007,118.6000000000002
4,63.33333333333338,168.10000000000025
4,79.99999999999999,128.50000000000026
4,53.33333333333338,178.00000000000028
4,70.00000000000009,118.60000000000022
4,70.0,118.6000000000002
4,62.50000000000008,128.5000000000002
4,53.333333333333385,178.00000000000023
4,65.00000000000006,138.4000000000002
4,79.99999999999997,108.70000000000005
4,89.99999999999994,118.60000000000024
4,80.00000000000001,108.7000000000001
4,62.50000000000005,148.30000000000032
4,55.00000000000008,158.2000000000002
4,79.99999999999999,128.50000000000026
4,65.00000000000009,168.10000000000005
4,80.00000000000011,118.60000000000012
4,62.500000000000064,158.20000000000016
4,53.33333333333339,178.0000000000003
4,70.00000000000007,108.70000000000019
4,55.00000000000006,138.40000000000018
4,70.0000000000001,148.30000000000024
4,53.3333333333334,168.10000000000005
4,79.99999999999997,118.60000000000022
4,80.00000000000003,88.90000000000009
4,89.99999999999993,108.70000000000034
4,80.00000000000004,98.8000000000001
4,65.00000000000007,138.40000000000023
4,52.50000000000004,158.20000000000024
4,60.00000000000005,158.20000000000005
4,89.99999999999994,98.80000000000014
4,79.99999999999997,98.80000000000013
4,57.50000000000005,158.20000000000022
4,79.99999999999996,108.69999999999999
4,80.0,108.70000000000029
4,80.0,98.80000000000025
4,89.99999999999996,88.9000000000002
4,63.33333333333338,148.30000000000038
4,70.00000000000004,128.50000000000028
4,72.50000000000004,138.40000000000023
4,53.33333333333335,197.80000000000038
4,80.00000000000001,98.80000000000015
4,70.00000000000011,118.60000000000008
4,79.99999999999994,128.5000000000002
4,89.99999999999994,108.70000000000013
4,55.00000000000005,138.40000000000026
4,60.000000000000064,128.5000000000004
4,70.00000000000003,108.70000000000026
4,89.99999999999991,88.90000000000012
4,80.0,118.60000000000012
4,70.00000000000004,148.30000000000007
4,89.99999999999994,88.90000000000008
4,89.99999999999994,98.8000000000001
4,80.0,98.80000000000004
4,80.00000000000001,108.70000000000007
4,70.00000000000006,108.70000000000019
4,70.0000000000001,148.3000000000002
4,80.00000000000001,98.80000000000017
4,70.0,118.60000000000029
4,89.99999999999996,118.60000000000008
4,89.99999999999997,138.4000000000003
4,60.000000000000085,138.40000000000018
4,53.33333333333336,148.30000000000027
4,79.99999999999997,128.50000000000017
4,89.99999999999991,108.70000000000014
4,70.00000000000004,118.60000000000005
4,62.50000000000009,128.5000000000002
4,72.50000000000004,118.6
4,69.99999999999999,148.30000000000038
4,79.99999999999997,128.50000000000017
4,70.00000000000004,128.50000000000009
4,80.0,98.8000000000001
4,62.500000000000064,118.60000000000016
4,89.99999999999994,98.80000000000004
4,80.00000000000004,98.80000000000017
4,80.00000000000001,118.60000000000016
4,70.00000000000003,128.50000000000003
4,70.00000000000007,138.4000000000002
4,60.00000000000005,158.2000000000001
4,70.00000000000007,128.5000000000002
4,89.99999999999997,98.80000000000007
4,60.00000000000009,158.20000000000024
4,89.99999999999993,118.6000000000002
4,62.500000000000064,178.00000000000037
4,79.99999999999999,128.50000000000017
4,70.00000000000004,118.60000000000012
4,80.0,128.50000000000028
4,79.99999999999996,88.90000000000006
4,50.00000000000006,148.30000000000035
4,80.00000000000003,88.90000000000013
4,52.500000000000064,158.20000000000036
4,80.0000000000001,118.60000000000005
4,70.00000000000009,158.20000000000013
4,62.50000000000007,128.50000000000017
4,60.000000000000064,108.70000000000012
4,80.0,98.79999999999998
4,72.50000000000004,108.70000000000012
4,89.9999999999999,108.70000000000003
4,79.99999999999999,138.4000000000001
4,89.99999999999991,98.80000000000025
4,70.00000000000009,138.40000000000003
4,80.00000000000004,138.40000000000003
4,70.00000000000004,128.50000000000003
4,80.00000000000001,118.60000000000028
4,79.99999999999999,98.80000000000013
4,79.99999999999999,88.89999999999995
4,80.0,88.90000000000006
4,70.00000000000009,118.60000000000016
4,79.99999999999999,98.80000000000011
4,70.00000000000003,128.50000000000028
4,62.50000000000008,168.1000000000002
4,80.00000000000001,128.50000000000017
4,70.00000000000011,138.4000000000002
4,70.00000000000001,138.39999999999998
4,60.00000000000008,148.3000000000002
4,70.00000000000003,98.80000000000011
4,42.50000000000004,187.90000000000035
4,89.99999999999991,88.90000000000005
4,80.00000000000006,108.70000000000013
4,89.9999999999999,108.70000000000017
4,62.50000000000008,128.50000000000009
4,60.000000000000064,138.40000000000012
4,79.99999999999999,118.60000000000018
4,80.00000000000003,118.60000000000018
4,89.99999999999991,108.70000000000023
4,69.99999999999999,128.50000000000023
4,89.9999999999999,79.0
5,65.00000000000004,138.4000000000002
5,72.50000000000004,148.30000000000007
5,70.00000000000007,138.40000000000032
5,60.00000000000008,187.90000000000035
5,52.50000000000004,158.20000000000022
5,55.83333333333338,158.20000000000036
5,70.0000000000001,138.40000000000012
5,72.50000000000009,148.30000000000015
5,55.00000000000006,187.9000000000004
5,89.99999999999994,128.50000000000023
5,62.50000000000007,148.30000000000032
5,80.00000000000003,128.5000000000001
5,54.44444444444447,237.40000000000006
5,80.00000000000004,148.30000000000018
5,70.00000000000007,128.50000000000023
5,60.000000000000064,148.30000000000018
5,52.50000000000004,158.20000000000022
5,62.50000000000007,148.3000000000003
5,70.00000000000006,138.40000000000023
5,37.7777777777778,296.80000000000035
5,62.50000000000005,138.40000000000023
5,47.50000000000002,187.9000000000003
5,44.44444444444445,178.00000000000028
5,49.99999999999999,158.20000000000022
5,80.0,148.30000000000035
5,69.99999999999994,128.50000000000023
5,50.00000000000004,187.90000000000032
5,60.000000000000064,158.20000000000024
5,60.00000000000007,178.00000000000023
5,70.00000000000007,178.00000000000017
5,52.50000000000005,148.30000000000032
5,52.50000000000002,168.10000000000034
5,50.00000000000004,257.2000000000004
5,39.44444444444444,267.10000000000036
5,60.00000000000006,158.2000000000002
5,62.500000000000064,178.00000000000028
5,55.00000000000006,158.2000000000002
5,80.00000000000004,108.70000000000013
5,79.99999999999999,118.60000000000015
5,60.00000000000005,168.10000000000034
5,79.99999999999991,118.60000000000018
5,55.00000000000005,178.0000000000002
5,53.75000000000005,267.1000000000002
5,62.500000000000064,168.10000000000022
5,53.333333333333385,187.90000000000018
5,79.99999999999999,118.60000000000014
5,47.50000000000005,168.10000000000008
5,70.00000000000001,138.4000000000002
5,43.333333333333364,217.6000000000003
5,35.833333333333336,178.00000000000023
5,80.00000000000004,118.60000000000014
5,63.3333333333334,148.3000000000002
5,72.50000000000007,148.30000000000013
5,80.00000000000009,108.70000000000013
5,53.33333333333338,138.4000000000002
5,62.500000000000064,118.60000000000012
5,72.50000000000004,118.60000000000012
5,70.0,128.5000000000001
5,80.00000000000007,138.39999999999998
5,70.00000000000007,108.70000000000013
5,55.00000000000006,178.00000000000017
5,70.00000000000004,138.40000000000018
5,62.50000000000007,138.40000000000018
5,72.50000000000004,138.40000000000018
5,79.99999999999999,98.80000000000018
5,55.000000000000036,178.00000000000017
5,70.00000000000007,128.50000000000017
5,62.50000000000006,108.7000000000002
5,80.0,108.70000000000014
5,80.00000000000004,138.40000000000023
5,89.99999999999996,118.60000000000015
5,50.00000000000002,178.00000000000034
5,62.500000000000064,118.60000000000002
5,70.00000000000007,118.6000000000002
5,63.33333333333338,168.10000000000025
5,79.99999999999999,128.50000000000026
5,53.33333333333338,178.00000000000028
5,70.00000000000009,118.60000000000022
5,70.0,118.6000000000002
5,62.50000000000008,128.5000000000002
5,53.333333333333385,178.00000000000023
5,65.00000000000006,138.4000000000002
5,79.99999999999997,108.70000000000005
5,89.99999999999994,118.60000000000024
5,80.00000000000001,108.7000000000001
5,62.50000000000005,148.30000000000032
5,55.00000000000008,158.2000000000002
5,79.99999999999999,128.50000000000026
5,65.00000000000009,168.10000000000005
5,80.00000000000011,118.60000000000012
5,62.500000000000064,158.20000000000016
5,53.33333333333339,178.0000000000003
5,70.00000000000007,108.70000000000019
5,55.00000000000006,138.40000000000018
5,70.0000000000001,148.30000000000024
5,53.3333333333334,168.10000000000005
5,79.99999999999997,118.60000000000022
5,80.00000000000003,88.90000000000009
5,89.99999999999993,108.70000000000034
5,80.00000000000004,98.8000000000001
5,65.00000000000007,138.40000000000023
5,52.50000000000004,158.20000000000024
5,60.00000000000005,158.20000000000005
5,89.99999999999994,98.80000000000014
5,79.99999999999997,98.80000000000013
5,57.50000000000005,158.20000000000022
5,79.99999999999996,108.69999999999999
5,80.0,108.70000000000029
5,80.0,98.80000000000025
5,89.99999999999996,88.9000000000002
5,63.33333333333338,148.30000000000038
5,70.00000000000004,128.50000000000028
5,72.50000000000004,138.40000000000023
5,53.33333333333335,197.80000000000038
5,80.00000000000001,98.80000000000015
5,70.00000000000011,118.60000000000008
5,79.99999999999994,128.5000000000002
5,89.99999999999994,108.70000000000013
5,55.00000000000005,138.40000000000026
5,60.000000000000064,128.5000000000004
5,70.00000000000003,108.70000000000026
5,89.99999999999991,88.90000000000012
5,80.0,118.60000000000012
5,70.00000000000004,148.30000000000007
5,89.99999999999994,88.90000000000008
5,89.99999999999994,98.8000000000001
5,80.0,98.80000000000004
5,80.00000000000001,108.70000000000007
5,70.00000000000006,108.70000000000019
5,70.0000000000001,148.3000000000002
5,80.00000000000001,98.80000000000017
5,70.0,118.60000000000029
5,89.99999999999996,118.60000000000008
5,89.99999999999997,138.4000000000003
5,60.000000000000085,138.40000000000018
5,53.33333333333336,148.30000000000027
5,79.99999999999997,128.50000000000017
5,89.99999999999991,108.70000000000014
5,70.00000000000004,118.60000000000005
5,62.50000000000009,128.5000000000002
5,72.50000000000004,118.6
5,69.99999999999999,148.30000000000038
5,79.99999999999997,128.50000000000017
5,70.00000000000004,128.50000000000009
5,80.0,98.8000000000001
5,62.500000000000064,118.60000000000016
5,89.99999999999994,98.80000000000004
5,80.00000000000004,98.80000000000017
5,80.00000000000001,118.60000000000016
5,70.00000000000003,128.50000000000003
5,70.00000000000007,138.4000000000002
5,60.00000000000005,158.2000000000001
5,70.00000000000007,128.5000000000002
5,89.99999999999997,98.80000000000007
5,60.00000000000009,158.20000000000024
5,89.99999999999993,118.6000000000002
5,62.500000000000064,178.00000000000037
5,79.99999999999999,128.50000000000017
5,70.00000000000004,118.60000000000012
5,80.0,128.50000000000028
5,79.99999999999996,88.90000000000006
5,50.00000000000006,148.30000000000035
5,80.00000000000003,88.90000000000013
5,52.500000000000064,158.20000000000036
5,80.0000000000001,118.60000000000005
5,70.00000000000009,158.20000000000013
5,62.50000000000007,128.50000000000017
5,60.000000000000064,108.70000000000012
5,80.0,98.79999999999998
5,72.50000000000004,108.70000000000012
5,89.9999999999999,108.70000000000003
5,79.99999999999999,138.4000000000001
5,89.99999999999991,98.80000000000025
5,70.00000000000009,138.40000000000003
5,80.00000000000004,138.40000000000003
5,70.00000000000004,128.50000000000003
5,80.00000000000001,118.60000000000028
5,79.99999999999999,98.80000000000013
5,79.99999999999999,88.89999999999995
5,80.0,88.90000000000006
5,70.00000000000009,118.60000000000016
5,79.99999999999999,98.80000000000011
5,70.00000000000003,128.50000000000028
5,62.50000000000008,168.1000000000002
5,80.00000000000001,128.50000000000017
5,70.00000000000011,138.4000000000002
5,70.00000000000001,138.39999999999998
5,60.00000000000008,148.3000000000002
5,70.00000000000003,98.80000000000011
5,42.50000000000004,187.90000000000035
5,89.99999999999991,88.90000000000005
5,80.00000000000006,108.70000000000013
5,89.9999999999999,108.70000000000017
5,62.50000000000008,128.50000000000009
5,60.000000000000064,138.40000000000012
5,79.99999999999999,118.60000000000018
5,80.00000000000003,118.60000000000018
5,89.99999999999991,108.70000000000023
5,69.99999999999999,128.50000000000023
5,89.9999999999999,79.0
5,72.50000000000004,128.5000000000002
5,60.00000000000004,138.40000000000012
5,54.44444444444447,187.90000000000043
5,79.99999999999999,128.50000000000026
5,80.00000000000004,98.80000000000007
5,80.0,88.9
5,79.99999999999997,108.70000000000016
5,70.00000000000003,98.80000000000017
5,80.00000000000001,138.40000000000026
5,89.99999999999996,108.70000000000009
5,62.500000000000085,148.30000000000018
5,39.16666666666668,148.30000000000015
5,53.33333333333338,158.20000000000016
5,70.00000000000007,108.70000000000022
5,70.00000000000004,158.20000000000036
5,89.99999999999991,108.70000000000006
5,79.99999999999996,118.60000000000032
5,80.00000000000011,108.70000000000009
5,80.00000000000001,108.70000000000029
5,52.50000000000005,187.90000000000032
5,80.00000000000003,118.6000000000002
5,80.00000000000004,108.7000000000002
5,70.00000000000001,108.70000000000009
5,70.00000000000009,128.5000000000002
5,79.99999999999999,98.80000000000011
5,89.99999999999994,108.7
5,79.99999999999999,108.70000000000007
5,70.00000000000004,108.7000000000001
5,79.99999999999997,88.90000000000003
5,80.00000000000003,98.8000000000001
5,70.00000000000009,128.50000000000006
5,80.00000000000001,98.80000000000015
5,80.00000000000001,98.80000000000013
5,80.0,88.90000000000006
5,80.0000000000001,158.20000000000022
5,60.000000000000085,128.5000000000002
5,80.00000000000001,98.80000000000013
5,72.50000000000003,128.50000000000009
5,80.00000000000004,118.60000000000018
5,80.0,108.70000000000022
5,80.00000000000003,108.70000000000009
5,89.99999999999991,78.99999999999997
5,72.50000000000004,138.4000000000001
5,70.00000000000003,118.60000000000011
5,89.99999999999996,78.99999999999997
5,89.99999999999997,118.60000000000025
5,70.00000000000009,108.7000000000002
5,80.0,128.50000000000023
5,80.00000000000001,98.8000000000001
5,80.0,98.80000000000015
